assay,seed,task_id,start_node,start_fitness,best_reachable_fitness,valley_required,minimum_required_drop,minimum_required_drop_na_reason,valley_width,valley_width_na_reason,shortest_oracle_path_length,greedy_terminal_fitness,lookahead_terminal_fitness,oracle_terminal_fitness,greedy_regret,lookahead_regret,normalized_greedy_regret,normalized_lookahead_regret,normalized_regret_na_reason,planning_gain,component_size,start_degree
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t001,781,-0.0731820793850324,3.33024926198835,False,0.0,,,not_valley_required,3,3.33024926198835,3.33024926198835,3.33024926198835,0.0,0.0,0.0,0.0,,0.0,14268,156
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t002,1051,-1.51156935781025,2.536781801347895,False,0.0,,,not_valley_required,3,2.177050747191775,2.536781801347895,2.536781801347895,0.35973105415612006,0.0,0.088858658751067,0.0,,0.35973105415612006,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t003,1244,-1.33000906556996,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t004,1592,-0.231357621022942,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t005,1616,-0.280969097370892,3.33024926198835,False,0.0,,,not_valley_required,2,3.33024926198835,3.33024926198835,3.33024926198835,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t006,2679,-4.16959611332039,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t007,3010,0.884211408350544,2.536781801347895,False,0.0,,,not_valley_required,3,1.95134904159103,2.536781801347895,2.536781801347895,0.5854327597568652,0.0,0.3542558684565539,0.0,,0.5854327597568652,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t008,3027,-3.36928796779129,2.536781801347895,False,0.0,,,not_valley_required,3,1.95134904159103,2.536781801347895,2.536781801347895,0.5854327597568652,0.0,0.09912391533467993,0.0,,0.5854327597568652,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t009,3154,-0.996815903593147,2.91682360268687,False,0.0,,,not_valley_required,2,2.91682360268687,2.91682360268687,2.91682360268687,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t010,3684,-0.657829088140495,2.71551667449899,False,0.0,,,not_valley_required,2,2.71551667449899,2.71551667449899,2.71551667449899,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t011,4342,2.36846609499562,3.33024926198835,False,0.0,,,not_valley_required,2,3.33024926198835,3.33024926198835,3.33024926198835,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t012,4382,0.0601149313896133,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t013,4441,0.67107978575941,2.536781801347895,True,0.03938638648749093,,1,,3,0.67107978575941,2.536781801347895,2.536781801347895,1.8657020155884851,0.0,1.0,0.0,,1.8657020155884851,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t014,4792,-1.14599818108191,2.536781801347895,False,0.0,,,not_valley_required,3,2.177050747191775,2.536781801347895,2.536781801347895,0.35973105415612006,0.0,0.09767921403732041,0.0,,0.35973105415612006,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t015,4957,0.178203900208549,2.536781801347895,False,0.0,,,not_valley_required,3,2.03763464509821,2.536781801347895,2.536781801347895,0.499147156249685,0.0,0.2116305575527374,0.0,,0.499147156249685,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t016,5478,-0.934620939547999,2.536781801347895,False,0.0,,,not_valley_required,3,2.177050747191775,2.536781801347895,2.536781801347895,0.35973105415612006,0.0,0.10362700066984484,0.0,,0.35973105415612006,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t017,6604,-0.163676159735655,2.536781801347895,True,0.24191498893639482,,1,,3,2.23584815147724,2.536781801347895,2.536781801347895,0.3009336498706552,0.0,0.11143800577806681,0.0,,0.3009336498706552,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t018,6931,-1.10268585294957,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t019,7049,-3.11647628574345,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t020,8230,-2.16793070194321,2.536781801347895,False,0.0,,,not_valley_required,3,2.177050747191775,2.536781801347895,2.536781801347895,0.35973105415612006,0.0,0.0764618568944385,0.0,,0.35973105415612006,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t021,8247,-0.988563688111014,2.536781801347895,False,0.0,,,not_valley_required,3,2.177050747191775,2.536781801347895,2.536781801347895,0.35973105415612006,0.0,0.10204136168547091,0.0,,0.35973105415612006,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t022,8288,-0.377955198136525,2.536781801347895,False,0.0,,,not_valley_required,3,2.177050747191775,2.536781801347895,2.536781801347895,0.35973105415612006,0.0,0.12341801480536731,0.0,,0.35973105415612006,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t023,8309,-1.18189934344067,2.536781801347895,False,0.0,,,not_valley_required,3,2.177050747191775,2.536781801347895,2.536781801347895,0.35973105415612006,0.0,0.09673619225467997,0.0,,0.35973105415612006,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t024,8347,0.757575762275804,2.536781801347895,True,0.4473306449447675,,1,,3,0.757575762275804,2.536781801347895,2.536781801347895,1.7792060390720912,0.0,1.0,0.0,,1.7792060390720912,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t025,9114,-2.04787579887894,2.536781801347895,False,0.0,,,not_valley_required,3,1.00059989253202,2.536781801347895,2.536781801347895,1.536181908815875,0.0,0.33507014978389427,0.0,,1.536181908815875,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t026,9406,-2.97517184520741,2.536781801347895,False,0.0,,,not_valley_required,3,1.85218619404473,2.536781801347895,2.536781801347895,0.6845956073031652,0.0,0.12420198920413691,0.0,,0.6845956073031652,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t027,9459,-0.24473827223343,2.536781801347895,True,0.1608528764386198,,1,,3,1.59872454387415,2.536781801347895,2.536781801347895,0.9380572574737451,0.0,0.33724626558813814,0.0,,0.9380572574737451,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t028,9548,-3.17310492717245,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t029,9567,-4.30198500329805,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t030,10059,-4.48834460620096,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t031,10227,-3.24055547460309,2.536781801347895,False,0.0,,,not_valley_required,3,2.177050747191775,2.536781801347895,2.536781801347895,0.35973105415612006,0.0,0.06226589118373847,0.0,,0.35973105415612006,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t032,10252,-3.29071049447969,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t033,10437,-3.77852683804836,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t034,10465,-2.64683576437918,2.59307151125245,False,0.0,,,not_valley_required,2,2.59307151125245,2.59307151125245,2.59307151125245,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t035,10794,0.12833728356292,2.536781801347895,True,0.1618267329948097,,1,,3,0.12833728356292,2.536781801347895,2.536781801347895,2.408444517784975,0.0,1.0,0.0,,2.408444517784975,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t036,10944,-4.52294227213121,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t037,11013,-2.30793192514507,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t038,11543,-0.206517388364217,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t039,12292,-3.58722657393938,2.536781801347895,False,0.0,,,not_valley_required,3,2.177050747191775,2.536781801347895,2.536781801347895,0.35973105415612006,0.0,0.05874111074174441,0.0,,0.35973105415612006,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t040,12687,-3.22843045903338,2.536781801347895,False,0.0,,,not_valley_required,3,1.6764705353352198,2.536781801347895,2.536781801347895,0.8603112660126753,0.0,0.1492245605464975,0.0,,0.8603112660126753,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t041,12965,-3.10519781860943,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t042,13277,0.684840273778545,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t043,13323,0.655137411245285,2.536781801347895,True,0.15630633859695753,,1,,3,0.655137411245285,2.536781801347895,2.536781801347895,1.88164439010261,0.0,1.0,0.0,,1.88164439010261,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t044,14036,-3.75006149686067,2.536781801347895,False,0.0,,,not_valley_required,3,2.177050747191775,2.536781801347895,2.536781801347895,0.35973105415612006,0.0,0.05721966288846827,0.0,,0.35973105415612006,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t045,14247,-3.80801975038425,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t046,14264,-2.26980041320268,2.536781801347895,False,0.0,,,not_valley_required,3,1.6340586907464,2.536781801347895,2.536781801347895,0.902723110601495,0.0,0.18780977216383707,0.0,,0.902723110601495,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t047,14649,-5.08655229055466,2.536781801347895,False,0.0,,,not_valley_required,3,0.630044772703369,2.536781801347895,2.536781801347895,1.906737028644526,0.0,0.25011851844061866,0.0,,1.906737028644526,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t048,14723,0.956330171460727,2.59307151125245,True,0.844783282848431,,1,,2,0.956330171460727,2.59307151125245,2.59307151125245,1.636741339791723,0.0,1.0,0.0,,1.636741339791723,14268,2
A4_HUMAN_Seuma_2022,3,A4_HUMAN_Seuma_2022:s3:t049,14765,-0.246250139497088,2.536781801347895,False,0.0,,,not_valley_required,3,2.536781801347895,2.536781801347895,2.536781801347895,0.0,0.0,0.0,0.0,,0.0,14268,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t000,38,32033.258813217966,40086.91476680549,False,0.0,,,not_valley_required,3,40086.91476680549,40086.91476680549,40086.91476680549,0.0,0.0,0.0,0.0,,0.0,12031,16
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t001,162,590.0,29277.805769140097,False,0.0,,,not_valley_required,3,590.0,29277.805769140097,29277.805769140097,28687.805769140097,0.0,1.0,0.0,,28687.805769140097,12031,4
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t002,394,19455.520287564585,37633.87343229242,True,2974.338716147173,,1,,3,33119.04338976474,37633.87343229242,37633.87343229242,4514.830042527683,0.0,0.24836298462146958,0.0,,4514.830042527683,12031,37
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t003,448,17764.156433738804,37658.21393050099,False,0.0,,,not_valley_required,3,33931.06526097946,37658.21393050099,37658.21393050099,3727.148669521528,0.0,0.18734984907569166,0.0,,3727.148669521528,12031,14
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t004,500,590.0,36072.45094747077,False,0.0,,,not_valley_required,3,33280.679682580776,36072.45094747077,36072.45094747077,2791.7712648899906,0.0,0.07868033888140953,0.0,,2791.7712648899906,12031,10
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t005,512,31590.97511786886,37183.35046775641,True,1167.3818191778846,,1,,3,36016.14262821396,37183.35046775641,37183.35046775641,1167.2078395424542,0.0,0.2087141449770398,0.0,,1167.2078395424542,12031,52
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t006,538,28285.79407307147,36016.14262821396,True,155.22405440374132,,1,,3,31746.1991722726,36016.14262821396,36016.14262821396,4269.943455941357,0.0,0.5523610514432555,0.0,,4269.943455941357,12031,3
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t007,1111,26851.07637842746,38091.08532192237,False,0.0,,,not_valley_required,3,36617.00833643063,38091.08532192237,38091.08532192237,1474.0769854917453,0.0,0.13114553492814243,0.0,,1474.0769854917453,12031,29
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t008,1621,16643.25771337975,32500.67478815505,False,0.0,,,not_valley_required,3,32500.67478815505,32500.67478815505,32500.67478815505,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t009,1759,590.0,35071.17009530746,False,0.0,,,not_valley_required,2,35071.17009530746,35071.17009530746,35071.17009530746,0.0,0.0,0.0,0.0,,0.0,12031,1
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t010,2017,1359.5933966933594,31947.19362599685,True,887.6582832773347,,1,,3,31592.362660910865,31947.19362599685,31947.19362599685,354.83096508598464,0.0,0.011600483935514822,0.0,,354.83096508598464,12031,1
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t011,2287,1003.6507257788082,33933.84675913949,True,450.19356207539886,,1,,3,28436.842806229142,33933.84675913949,33933.84675913949,5497.003952910345,0.0,0.16692897750567537,0.0,,5497.003952910345,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t012,3527,27207.799347807977,33218.10662470273,False,0.0,,,not_valley_required,2,31296.555777992693,33218.10662470273,33218.10662470273,1921.5508467100335,0.0,0.3197092524864737,0.0,,1921.5508467100335,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t013,3636,29319.385417414167,36522.86989393897,False,0.0,,,not_valley_required,2,36522.86989393897,36522.86989393897,36522.86989393897,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t014,3672,27794.83706597392,37050.15909527851,False,0.0,,,not_valley_required,2,37050.15909527851,37050.15909527851,37050.15909527851,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t015,3720,24860.773583922663,33542.376435662896,False,0.0,,,not_valley_required,2,33542.376435662896,33542.376435662896,33542.376435662896,0.0,0.0,0.0,0.0,,0.0,12031,3
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t016,3836,23795.102722409,34080.24405279299,False,0.0,,,not_valley_required,2,34080.24405279299,34080.24405279299,34080.24405279299,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t017,3870,22419.154306374425,32528.25646747212,False,0.0,,,not_valley_required,3,32243.912910620274,32528.25646747212,32528.25646747212,284.3435568518471,0.0,0.02812747881271502,0.0,,284.3435568518471,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t018,3906,5733.500281635854,33211.935805906825,False,0.0,,,not_valley_required,3,31167.83273588609,33211.935805906825,33211.935805906825,2044.1030700207339,0.0,0.07438935408878107,0.0,,2044.1030700207339,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t019,4267,27317.94662025896,36972.87001035491,False,0.0,,,not_valley_required,2,36972.87001035491,36972.87001035491,36972.87001035491,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t020,4451,1630.450163238423,32528.25646747212,False,0.0,,,not_valley_required,3,31355.606670577938,32528.25646747212,32528.25646747212,1172.649796894184,0.0,0.03795252599319662,0.0,,1172.649796894184,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t021,4835,26311.48873762343,33211.935805906825,False,0.0,,,not_valley_required,3,33113.33219603592,33211.935805906825,33211.935805906825,98.60360987090826,0.0,0.0142894523927473,0.0,,98.60360987090826,12031,3
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t022,5289,26685.66855289508,36055.67961415663,False,0.0,,,not_valley_required,2,36055.67961415663,36055.67961415663,36055.67961415663,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t023,5754,27216.066081814235,37633.87343229242,False,0.0,,,not_valley_required,2,37633.87343229242,37633.87343229242,37633.87343229242,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t024,6312,589.9999999999999,32854.48613532189,False,0.0,,,not_valley_required,3,32854.48613532189,32854.48613532189,32854.48613532189,0.0,0.0,0.0,0.0,,0.0,12031,1
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t025,6338,22409.26100114189,36156.015344140535,False,0.0,,,not_valley_required,2,36156.015344140535,36156.015344140535,36156.015344140535,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t026,6479,1136.4782845935902,28520.35024299532,True,14384.542764559823,,1,,3,15573.055875602227,28520.35024299532,28520.35024299532,12947.294367393091,0.0,0.47280729281312217,0.0,,12947.294367393091,12031,1
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t027,7010,10564.195417552197,35511.4800372771,False,0.0,,,not_valley_required,2,35511.4800372771,35511.4800372771,35511.4800372771,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t028,7185,32857.734707845484,34138.86891862885,True,2218.1082207307627,,1,,2,32857.734707845484,34138.86891862885,34138.86891862885,1281.1342107833625,0.0,1.0,0.0,,1281.1342107833625,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t029,7269,23952.0956676119,37633.87343229242,False,0.0,,,not_valley_required,2,37633.87343229242,37633.87343229242,37633.87343229242,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t030,7392,21357.58295913558,35758.324785216624,False,0.0,,,not_valley_required,2,35758.324785216624,35758.324785216624,35758.324785216624,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t031,7460,590.0,32546.710557432085,True,1281.4749824943392,,1,,3,31402.35488636199,32546.710557432085,32546.710557432085,1144.355671070094,0.0,0.03580955771444237,0.0,,1144.355671070094,12031,1
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t032,7627,590.0,33237.00342767977,False,0.0,,,not_valley_required,3,31186.29813321772,33237.00342767977,33237.00342767977,2050.705294462048,0.0,0.06281450299121044,0.0,,2050.705294462048,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t033,7834,31070.205413541385,37658.21393050099,False,0.0,,,not_valley_required,2,37658.21393050099,37658.21393050099,37658.21393050099,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t034,8090,26808.42108090601,33657.2403206036,False,0.0,,,not_valley_required,3,32754.239858463472,33657.2403206036,33657.2403206036,903.0004621401313,0.0,0.13184761205349066,0.0,,903.0004621401313,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t035,8214,29996.069390543988,34431.01484597797,False,0.0,,,not_valley_required,2,34431.01484597797,34431.01484597797,34431.01484597797,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t036,8220,2217.7620380862163,33871.29299727211,False,0.0,,,not_valley_required,3,31220.28512815508,33871.29299727211,33871.29299727211,2651.007869117031,0.0,0.08375077878468738,0.0,,2651.007869117031,12031,3
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t037,8742,12870.15842698158,35235.10533222958,False,0.0,,,not_valley_required,3,31355.606670577938,35235.10533222958,35235.10533222958,3879.49866165164,0.0,0.17346335218624215,0.0,,3879.49866165164,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t038,8968,34806.29779138533,37471.112410647416,True,872.4510322458445,,1,,2,34806.29779138533,37471.112410647416,37471.112410647416,2664.8146192620843,0.0,1.0,0.0,,2664.8146192620843,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t039,9156,24035.612342439927,32844.935911070235,False,0.0,,,not_valley_required,3,32844.935911070235,32844.935911070235,32844.935911070235,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t040,9423,6784.334229715207,32844.935911070235,False,0.0,,,not_valley_required,3,30069.48211075392,32844.935911070235,32844.935911070235,2775.4538003163143,0.0,0.10649998930385415,0.0,,2775.4538003163143,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t041,9784,28102.91481682592,34101.51509397626,False,0.0,,,not_valley_required,2,34101.51509397626,34101.51509397626,34101.51509397626,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t042,10051,24873.81086166248,32677.356238581247,True,2211.8259612099027,,1,,3,29442.805057331563,32677.356238581247,32677.356238581247,3234.5511812496843,0.0,0.4144976449828563,0.0,,3234.5511812496843,12031,1
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t043,10741,590.0,36126.057328300594,False,0.0,,,not_valley_required,2,36126.057328300594,36126.057328300594,36126.057328300594,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t044,10774,9925.782250595765,34116.49393396192,False,0.0,,,not_valley_required,2,34116.49393396192,34116.49393396192,34116.49393396192,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t045,11188,590.0,37082.83282742636,False,0.0,,,not_valley_required,3,37082.83282742636,37082.83282742636,37082.83282742636,0.0,0.0,0.0,0.0,,0.0,12031,2
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t046,11597,590.0,34842.97135230279,False,0.0,,,not_valley_required,3,590.0,34842.97135230279,34842.97135230279,34252.97135230279,0.0,1.0,0.0,,34252.97135230279,12031,1
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t047,12930,3609.9920249314137,30903.67797173565,False,0.0,,,not_valley_required,3,30903.67797173565,30903.67797173565,30903.67797173565,0.0,0.0,0.0,0.0,,0.0,12031,1
D7PM05_CLYGR_Somermeyer_2022,1,D7PM05_CLYGR_Somermeyer_2022:s1:t048,16181,590.0,32746.076924607856,False,0.0,,,not_valley_required,3,32746.076924607856,32746.076924607856,32746.076924607856,0.0,0.0,0.0,0.0,,0.0,12031,1
